text,timestamp,fecha_legible,emocion,comment_length,word_count,bert_sentiment
precio!!!,1703559552,2023-12-25 21:59:12,entusiasmo,9,1,positive
"yo compre uno de esos, me lleno de granitos la cara 😭😭",1703553468,2023-12-25 20:17:48,entusiasmo,55,12,neutral
Puedo usar los 2? el cerave control de acne y el cerave para piel grasa con textura?,1703549928,2023-12-25 19:18:48,testimonio,84,17,neutral
yo busco en farmacia y no los encuentro solo encuentro una sola versión donde esta ese establecimiento 🤔🤔,1703548555,2023-12-25 18:55:55,queja,105,18,neutral
ya pero no se mi tipo de piel -.-,1703545173,2023-12-25 17:59:33,entusiasmo,33,9,neutral
donde lo puedo conseguir,1703541671,2023-12-25 17:01:11,entusiasmo,24,4,neutral
que pasa si ocupo el antiacné y no tengo muchos granos?? es que lo pedí el primero pero se confundieron,1703536762,2023-12-25 15:39:22,entusiasmo,103,20,neutral
Lo puedo conseguir en el super?,1703535889,2023-12-25 15:24:49,entusiasmo,31,6,neutral
y como usar el último,1703491419,2023-12-25 03:03:39,testimonio,21,5,neutral
No se cual es mi piel-,1703489256,2023-12-25 02:27:36,entusiasmo,22,6,neutral
en qué tiendas las venden???,1703486170,2023-12-25 01:36:10,entusiasmo,28,5,neutral
y para las manchas,1703474003,2023-12-24 22:13:23,entusiasmo,18,4,neutral
y cual para piel mixta y con puntos negos y textura,1703468305,2023-12-24 20:38:25,entusiasmo,51,11,neutral
cómo se cual es mí tipo de piel 🙄,1703452608,2023-12-24 16:16:48,entusiasmo,33,9,negative
para hacer pedido 🤔,1703432461,2023-12-24 10:41:01,queja,19,4,neutral
y si no tengo plata para cerave 😭😭,1703389652,2023-12-23 22:47:32,entusiasmo,34,8,negative
Cerave me salvó mi piel✨,1703385010,2023-12-23 21:30:10,entusiasmo,24,5,positive
mi mama no me quiere comprar el gel dermo limpiador ara pieles mixtas de ceravee,1703381729,2023-12-23 20:35:29,consulta,80,15,neutral
Uso el control acné y me ha salido más acné desde que lo uso,1703381467,2023-12-23 20:31:07,testimonio,60,14,neutral
soy piel normal cual debo usar? ayudaaa🥺😊,1703360600,2023-12-23 14:43:20,testimonio,41,7,positive
si soy piel seca con poros abiertos cuál me recomiendas,1703341305,2023-12-23 09:21:45,consulta,55,10,neutral
que precios tiene,1703315532,2023-12-23 02:12:12,entusiasmo,17,3,neutral
en qué tienda lo encuentro?,1703312611,2023-12-23 01:23:31,entusiasmo,27,5,neutral
donde los consigoo,1703306504,2023-12-22 23:41:44,entusiasmo,18,3,neutral
donde puedo encontrarlas,1703303168,2023-12-22 22:46:08,entusiasmo,24,3,neutral
@✘ SΔMUΣⱢ ✘,1703301683,2023-12-22 22:21:23,entusiasmo,11,3,neutral
👏👏👏👏👏,1703296303,2023-12-22 20:51:43,entusiasmo,5,1,positive
acné que precio tiene,1703293972,2023-12-22 20:12:52,entusiasmo,21,4,neutral
nose q tipo de piel tengo 😁,1703292626,2023-12-22 19:50:26,entusiasmo,27,7,positive
paez,1703291643,2023-12-22 19:34:03,entusiasmo,11,1,neutral
"Yo tengo piel grasosa y mucho acné, cual me recomiendas",1703288801,2023-12-22 18:46:41,consulta,55,10,neutral
El cerave sa smoothing cleanser se usa todos los días?,1703285322,2023-12-22 17:48:42,entusiasmo,55,10,neutral
Quizá de lo peor que he probado 🥺,1703279048,2023-12-22 16:04:08,decepcion,33,8,neutral
donde la puedo compar,1703277240,2023-12-22 15:34:00,entusiasmo,21,4,neutral
Cuánto esta el primero,1703271576,2023-12-22 13:59:36,entusiasmo,30,4,neutral
El ultimo es ufff 😍😍😍,1703262344,2023-12-22 11:25:44,entusiasmo,21,5,positive
donde estan ubicado,1703260909,2023-12-22 11:01:49,entusiasmo,19,3,neutral
Hola! Una pregunta. ¿Qué diferencia hay entre el “Renewing” y el acne control? Gracias!!!🥰,1703247608,2023-12-22 07:20:08,entusiasmo,90,14,positive
"Si tengo de mixta a grasa cual necesito?, la de acné?",1703216645,2023-12-21 22:44:05,entusiasmo,53,11,neutral
Donde venden estos productos?,1703216051,2023-12-21 22:34:11,testimonio,29,4,neutral
cuánto sale el primero? soy de argentina,1703214654,2023-12-21 22:10:54,entusiasmo,40,7,neutral
"hola, el precio del cera Ve renewing??",1703213792,2023-12-21 21:56:32,entusiasmo,38,7,neutral
cómo sé que tipo de piel tengooo,1703213570,2023-12-21 21:52:50,entusiasmo,32,7,neutral
Recomiéndame un protector solar para piel grasa,1703213088,2023-12-21 21:44:48,entusiasmo,47,7,neutral
como uso el último?,1703211240,2023-12-21 21:14:00,testimonio,19,4,neutral
apartir de q edad pueden usar??,1703210029,2023-12-21 20:53:49,testimonio,31,6,neutral
@✿ ROCÍO♡,1703209780,2023-12-21 20:49:40,entusiasmo,9,2,neutral
dónde los venden,1703208509,2023-12-21 20:28:29,entusiasmo,16,3,neutral
yo quiero cuanto me sale,1703207599,2023-12-21 20:13:19,entusiasmo,24,5,neutral
Don logro encontrarlo,1703205374,2023-12-21 19:36:14,entusiasmo,21,3,neutral
@.enyels 😇,1703203481,2023-12-21 19:04:41,entusiasmo,10,2,neutral
"Una pregunta, ¿donde puedo comprar los productos de Cerave?",1703200809,2023-12-21 18:20:09,testimonio,59,9,neutral
Como que necesito el 3ro y no el 1ero,1703198447,2023-12-21 17:40:47,entusiasmo,37,9,neutral
dónde puedo conseguir para acne,1703191869,2023-12-21 15:51:09,entusiasmo,31,5,neutral
Jabón zote lavándola 1 ves al día y 0 granos 😂 lo malo que tengo cicatrices de granos que tenía antes cuando me cuidaba la cara,1703189328,2023-12-21 15:08:48,testimonio,127,26,neutral
Y piel mixta y sensible? 🙄,1703187359,2023-12-21 14:35:59,entusiasmo,26,6,negative
hola de dónde son? hacen pedidos,1703179425,2023-12-21 12:23:45,entusiasmo,33,6,neutral
hacen envíos?,1703178487,2023-12-21 12:08:07,entusiasmo,13,2,neutral
"una preguntaa, cual me recomiendas si tengo piel mixta pero con granos? responde pofavo :(",1703178258,2023-12-21 12:04:18,consulta,90,15,negative
Como se q tipo de piel soy?,1703177028,2023-12-21 11:43:48,entusiasmo,27,7,neutral
donde están todos esos productos cuando los busco en tiendas sólo ay dos o tres y no son los que necesito,1703176144,2023-12-21 11:29:04,entusiasmo,105,21,neutral
yo tengo una piel seca cual necesito,1703171136,2023-12-21 10:05:36,entusiasmo,36,7,neutral
cuanto cuestan?,1703169701,2023-12-21 09:41:41,entusiasmo,15,2,neutral
¿Cual es para piel grasa y acné?.,1703167003,2023-12-21 08:56:43,entusiasmo,33,7,neutral
precio,1703165724,2023-12-21 08:35:24,entusiasmo,6,1,neutral
cómo puedo saber si es original x favor,1703154100,2023-12-21 05:21:40,entusiasmo,39,8,neutral
Donde los compran?,1703138959,2023-12-21 01:09:19,entusiasmo,19,3,neutral
donde,1703134115,2023-12-20 23:48:35,entusiasmo,5,1,neutral
ubicacion..porfa,1703132474,2023-12-20 23:21:14,entusiasmo,16,1,neutral
puedes indicarnos la forma correcta en usarlo,1703124500,2023-12-20 21:08:20,entusiasmo,45,7,neutral
¿si tengo granitos y piel grasosa cuál debo utilizar?,1703120264,2023-12-20 19:57:44,entusiasmo,53,9,neutral
compré cerave acné control y me salió granos hasta donde no me salía absolutamente todo el rostro,1703119440,2023-12-20 19:44:00,entusiasmo,97,17,neutral
Cortes acne control cleansel,1703115344,2023-12-20 18:35:44,entusiasmo,36,4,neutral
ponlo pa descargar,1703109873,2023-12-20 17:04:33,entusiasmo,18,3,neutral
incomparables en Argentina 😅,1703107748,2023-12-20 16:29:08,entusiasmo,28,4,neutral
Para piel sensible y rossasea,1703105358,2023-12-20 15:49:18,entusiasmo,29,5,neutral
El primer jabón me ayudó mucho a controlar la grasa de mi cara y ya no me despierto con la cara aceitosa 10/10 🫶🏻,1703105321,2023-12-20 15:48:41,entusiasmo,113,24,neutral
Alejandra,1703102773,2023-12-20 15:06:13,entusiasmo,19,1,neutral
te voy a seguir porque veo que das muchos tips y está es una que quería aprender,1703091424,2023-12-20 11:57:04,entusiasmo,80,17,neutral
"Mi es seca, pero cuando me hecho cualquier crema ya sea hidratante o aclarante, me arte la parte de la nariz y se me seca, cual deberia usar??",1703088652,2023-12-20 11:10:52,testimonio,142,28,neutral
para manchas de Anne cuál puedo usar,1703088144,2023-12-20 11:02:24,testimonio,36,7,neutral
donde se pueden encontrar estas cosas en otro país,1703087107,2023-12-20 10:45:07,entusiasmo,50,9,neutral
El cerave Renewing cuantas veces a la semana se usa o es todos los días?,1703079953,2023-12-20 08:45:53,entusiasmo,72,15,neutral
Cuál es la mejor para la funiculitis en las pompis? 🥺,1703073822,2023-12-20 07:03:42,satisfaccion,54,11,neutral
donde lo venden??,1703068699,2023-12-20 05:38:19,entusiasmo,18,3,neutral
y si tengo piel grasa con poros abiertos y con acne activo me pongo los 2?🙃,1703064525,2023-12-20 04:28:45,entusiasmo,75,16,neutral
que precio tienen los 3,1703063923,2023-12-20 04:18:43,entusiasmo,23,5,neutral
tengo todo cual uso,1703056379,2023-12-20 02:12:59,testimonio,19,4,neutral
son cremas o jabones?,1703050454,2023-12-20 00:34:14,entusiasmo,21,4,neutral
Pero todo está explicado al revés,1703048801,2023-12-20 00:06:41,entusiasmo,33,6,neutral
"una pregunta no sé cuál tipo de piel tengo pero algunas características si se que tengo piel sensible,puntos negros, granos no muchos y nada más un poco de grasa cada cierto tiempo que piel tengo?",1703046886,2023-12-19 23:34:46,entusiasmo,196,35,neutral
"Si tiene rosácea, piel grasa con textura y acné más piel sensible, cuál debería utilizarse",1703036837,2023-12-19 20:47:17,entusiasmo,90,15,neutral
donde puedo comprar?,1703033150,2023-12-19 19:45:50,consulta,21,3,neutral
Siganmee♡,1703031954,2023-12-19 19:25:54,entusiasmo,9,1,neutral
Donde la puedo encontrar en rd por favor,1703027183,2023-12-19 18:06:23,entusiasmo,40,8,neutral
Hola,1703027160,2023-12-19 18:06:00,entusiasmo,4,1,neutral
ME SACOO MUCHOS GRANOOOOSSS!!!!🥺🥺,1703025798,2023-12-19 17:43:18,entusiasmo,33,4,positive
esa marca testea co. animales no?,1703020283,2023-12-19 16:11:23,queja,33,6,neutral
es mejor algo para comer qgastar en esto qes carisimo,1703016207,2023-12-19 15:03:27,satisfaccion,53,10,neutral
¿Dónde es ese lugar? en mis boticas locales no encuentro esos productos,1703011202,2023-12-19 13:40:02,testimonio,71,12,neutral
VENDO LIMPIADOR EFFACLAR LA ROCHE POSAY dermatologíco 400 ml 🫧🫧🫧,1703001449,2023-12-19 10:57:29,entusiasmo,64,10,neutral
💋,1702994011,2023-12-19 08:53:31,entusiasmo,3,1,positive
bahasa opo Iki cok,1702991795,2023-12-19 08:16:35,entusiasmo,18,4,neutral
"Lo curioso es que el primero es de normal to Oli Skin y el tercero Normal Skin, me confundió pero yo compré el primero ya que tengo piel grasa y hasta ahora todo nítido",1702980587,2023-12-19 05:09:47,entusiasmo,168,34,neutral
Me saco granos y llevo meses luchando con ellos por ese producto,1702973069,2023-12-19 03:04:29,entusiasmo,64,12,neutral
para las manchas?,1702958618,2023-12-18 23:03:38,entusiasmo,18,3,neutral
donde se consiguen?,1702957406,2023-12-18 22:43:26,entusiasmo,19,3,neutral
Ami cerave me arruinó la cara,1702955517,2023-12-18 22:11:57,entusiasmo,29,6,neutral
Pero donde compro? 😒,1702953485,2023-12-18 21:38:05,entusiasmo,20,4,negative
pero como se que tipo de piel tengo,1702952841,2023-12-18 21:27:21,entusiasmo,35,8,neutral
gracias por la orientación,1702951259,2023-12-18 21:00:59,entusiasmo,26,4,neutral
Pérez,1702949215,2023-12-18 20:26:55,entusiasmo,13,1,neutral
hay en bolivia,1702947563,2023-12-18 19:59:23,entusiasmo,14,3,neutral
de donde sos amiga??? necesito esos productos.,1702946978,2023-12-18 19:49:38,testimonio,46,7,neutral
Correa,1702943948,2023-12-18 18:59:08,entusiasmo,14,1,neutral
como se que clase de piel tengo en mi rostro podría ayudarme?🙏🥺,1702942189,2023-12-18 18:29:49,entusiasmo,63,12,positive
"No sé cuál de los dos últimos usar, porque tengo mucha textura pero también tengo muchos brotes de acné 🥺😭",1702941593,2023-12-18 18:19:53,testimonio,106,20,neutral
"soy piel un poco seca pero tengo algunos granitos, pero no acné o ns si será acné q me salgan algunos granos cuando como mucha grasa? compre el de",1702940560,2023-12-18 18:02:40,entusiasmo,146,29,neutral
En que tipo de tiendas venden esos jabones y productos dermatologicos?,1702931119,2023-12-18 15:25:19,testimonio,70,11,neutral
yo tengo piel mixta y estoy usando el primero pero me está resecando mucho la cara es normal?,1702927175,2023-12-18 14:19:35,entusiasmo,94,18,neutral
yo iba a comprar el primero porque no sabía mejor compro el tercero pq soy piel grasa😭😭,1702923227,2023-12-18 13:13:47,consulta,87,17,neutral
una pregunta.. cuanto costará ese producto???,1702923001,2023-12-18 13:10:01,entusiasmo,45,6,neutral
"no la usen, sus caras empeorarán, mejor vayan a un dermatólogo que gastar plata en todo eso",1702922733,2023-12-18 13:05:33,satisfaccion,91,17,neutral
¿Y como se cual es mi tipo de Cara?,1702917705,2023-12-18 11:41:45,entusiasmo,35,9,neutral
+- ese es bueno 👌,1702917285,2023-12-18 11:34:45,entusiasmo,31,5,positive
donde se ubican,1702915502,2023-12-18 11:05:02,entusiasmo,15,3,neutral
Donde lo puedo comprar,1702912897,2023-12-18 10:21:37,consulta,22,4,neutral
👑,1702911105,2023-12-18 09:51:45,entusiasmo,15,1,neutral
y uno paga piel standar??,1702908929,2023-12-18 09:15:29,entusiasmo,25,5,neutral
etiqueta en inglés... 🙃🙃🙃,1702889376,2023-12-18 03:49:36,entusiasmo,26,4,neutral
👍👍grasias,1702879736,2023-12-18 01:08:56,entusiasmo,9,1,positive
Tonato,1702871208,2023-12-17 22:46:48,entusiasmo,17,1,neutral
"Bueno a mi ningún maldito medicamento me ha quitado el acné, ni dermatólogo, ni pastillas ni tratamientos ni Cera Ve, será que me resigno? 😔😔",1702868737,2023-12-17 22:05:37,entusiasmo,141,25,negative
Y para piel con rosácea??,1702868418,2023-12-17 22:00:18,entusiasmo,25,5,neutral
tengo mi cara bien pero cuál me recomiendas ya que me gustaría cuidar mi cara,1702866795,2023-12-17 21:33:15,consulta,77,15,neutral
porque,1702865775,2023-12-17 21:16:15,entusiasmo,6,1,neutral
🥰🥰🥰🥰,1702863623,2023-12-17 20:40:23,entusiasmo,4,1,positive
"Hola, cuál me recomendaría tengo piel súper grasosa y con toda esa grasa me sale mucho acné 🥺 pero no tengo muchos puntos negros ni poros grandes 🥺",1702858601,2023-12-17 19:16:41,entusiasmo,147,28,positive
Y si tengo piel mixta con textura y acné?,1702858189,2023-12-17 19:09:49,entusiasmo,41,9,neutral
Ventura,1702846327,2023-12-17 15:52:07,entusiasmo,13,1,neutral
😎,1702845933,2023-12-17 15:45:33,entusiasmo,8,1,positive
disculpa donde los puedo conseguir?,1702845915,2023-12-17 15:45:15,entusiasmo,36,5,neutral
MQ,1702844189,2023-12-17 15:16:29,entusiasmo,8,1,neutral
de los Ríos mira aquí podes ver cuál y ver que piel sos,1702839871,2023-12-17 14:04:31,entusiasmo,65,13,neutral
🥰🥰,1702839814,2023-12-17 14:03:34,entusiasmo,2,1,positive
gas esa marca lo peor,1702838428,2023-12-17 13:40:28,entusiasmo,21,5,neutral
Para mancha que es bueno,1702836707,2023-12-17 13:11:47,entusiasmo,24,5,neutral
"Para piel, o parte quemada, para cicatricar",1702835345,2023-12-17 12:49:05,entusiasmo,43,7,neutral
que precio tienen 😳,1702831641,2023-12-17 11:47:21,entusiasmo,19,4,neutral
a como sale por donde se encuetra,1702828492,2023-12-17 10:54:52,entusiasmo,33,7,neutral
eres dermatóloga?,1702827696,2023-12-17 10:41:36,entusiasmo,17,2,neutral
"podria usar el cerave gel limpiador espumoso, en vez del cerave gel limpiador facial? soy piel mixta.",1702822986,2023-12-17 09:23:06,testimonio,101,17,neutral
Que es bueno para las manchas del sol,1702822947,2023-12-17 09:22:27,entusiasmo,37,8,neutral
buen dia tengo la piel grasosa y uso GEL LIMPIADOR ESPUMOSO? esta lo que uso.. porque tbm me están saliendo barritos? o que puedo usar,1702822369,2023-12-17 09:12:49,testimonio,136,25,neutral
una pregunta la puede usar hombres tambien,1702822218,2023-12-17 09:10:18,testimonio,42,7,neutral
yo lo utilice y me saco mucho acne🥲,1702821295,2023-12-17 08:54:55,entusiasmo,35,8,neutral
19,1702819193,2023-12-17 08:19:53,entusiasmo,11,1,neutral
👍,1702818128,2023-12-17 08:02:08,entusiasmo,1,1,positive
la grasa en la piel viene del higado graso y ustedes gastando su dinero en esas macanas Jabon Oso es lo mejor 🤣🤣🤣🤣,1702813652,2023-12-17 06:47:32,satisfaccion,114,23,neutral
la meancia la urea es el mejor humectante jajaj y ustedes todos esos productitos que solo enriquecen alos dueño s del producto y buena alimentacion,1702813592,2023-12-17 06:46:32,testimonio,147,25,neutral
como se que piel tengo 😁,1702813322,2023-12-17 06:42:02,entusiasmo,24,6,positive
está información vale millones😑,1702813221,2023-12-17 06:40:21,entusiasmo,31,4,neutral
precio,1702812631,2023-12-17 06:30:31,entusiasmo,6,1,neutral
se puede usar 2 a la vez? uno de día y otro de noche?,1702805434,2023-12-17 04:30:34,testimonio,54,14,neutral
Pueden usar hombres,1702802187,2023-12-17 03:36:27,testimonio,19,3,neutral
"Yo uso para limpiar la cara para piel grasa y me encanta, podrían recomendar que crema usar de cerave para día y noche por favor",1702802104,2023-12-17 03:35:04,testimonio,129,25,neutral
donde puedo conseguir,1702801712,2023-12-17 03:28:32,entusiasmo,21,3,neutral
Yo tengo piel grasa y un poco de acne creo que deberia usar 3 limpiadorea,1702799006,2023-12-17 02:43:26,testimonio,73,15,neutral
es muy difícil conseguir el cerave en cuenca para piel grasa talvez sabes dónde lo podría conseguir,1702788728,2023-12-16 23:52:08,entusiasmo,99,17,neutral
gracias 🥰🥰🥰,1702782317,2023-12-16 22:05:17,entusiasmo,11,2,positive
donde los encuentro?,1702780622,2023-12-16 21:37:02,entusiasmo,20,3,neutral
desde que edad lo pueden usar,1702779616,2023-12-16 21:20:16,testimonio,29,6,neutral
Información,1702778116,2023-12-16 20:55:16,entusiasmo,11,1,neutral
cuánto vale $,1702777416,2023-12-16 20:43:36,entusiasmo,13,3,neutral
Donde tiene el local,1702772664,2023-12-16 19:24:24,entusiasmo,20,4,neutral
El precio de los productos porfavor,1702772606,2023-12-16 19:23:26,testimonio,35,6,neutral
donde puedo comprar esos productos?,1702767907,2023-12-16 18:05:07,testimonio,35,5,neutral
Quien me dice si le a funcionado para la piel seca es limpieza profunda?,1702767413,2023-12-16 17:56:53,entusiasmo,73,14,neutral
"no es bueno,pensé que era lo que decían, pero me equivoqué",1702761428,2023-12-16 16:17:08,entusiasmo,59,11,neutral
Acne control se usan diariamente como los demás?,1702757798,2023-12-16 15:16:38,entusiasmo,48,8,neutral
que bronceador me recomiendas srta saludos desde la ciudad de chimbote Perú 🇵🇪🙂,1702755395,2023-12-16 14:36:35,consulta,79,13,neutral
"yo uso el de anti imperfecciones que además es para piel grasa y a los 5 min ya quedó con la piel grasa otra vez, alguna recomendación?",1702754868,2023-12-16 14:27:48,testimonio,136,27,neutral
donde los encuentro???,1702749315,2023-12-16 12:55:15,entusiasmo,22,3,neutral
